"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
6.136286369e+00 3.5180352e+03
6.137513626e+00 3.3455544e+03
6.138741129e+00 3.1708700e+03
6.139968877e+00 3.2838296e+03
6.141196871e+00 2.9489854e+03
6.142425110e+00 3.1953038e+03
6.143653595e+00 2.8462515e+03
6.144882326e+00 3.0910500e+03
6.146111302e+00 3.5352151e+03
6.147340524e+00 3.4946542e+03
6.148569993e+00 2.6651574e+03
6.149799707e+00 3.2826600e+03
6.151029666e+00 2.6469983e+03
6.152259872e+00 2.7511166e+03
6.153490324e+00 2.5993526e+03
6.154721022e+00 3.4175850e+03
6.155951967e+00 3.5307902e+03
6.157183157e+00 3.1436395e+03
6.158414594e+00 3.3411278e+03
6.159646277e+00 2.6100936e+03
6.160878206e+00 2.9304400e+03
6.162110381e+00 3.3051267e+03
6.163342804e+00 3.2379787e+03
6.164575472e+00 3.0258515e+03
6.165808387e+00 3.5320700e+03
6.167041549e+00 2.7340390e+03
6.168274957e+00 3.0433157e+03
6.169508612e+00 2.9771298e+03
6.170742514e+00 3.0953450e+03
6.171976662e+00 2.9875212e+03
6.173211058e+00 2.5430980e+03
6.174445700e+00 3.1291136e+03
6.175680589e+00 3.0541338e+03
6.176915725e+00 3.3965750e+03
6.178151108e+00 3.0447507e+03
6.179386739e+00 3.2716718e+03
6.180622616e+00 3.0234832e+03
6.181858740e+00 2.6741800e+03
6.183095112e+00 2.5051845e+03
6.184331731e+00 3.5092344e+03
6.185568598e+00 2.8870908e+03
6.186805711e+00 3.0027800e+03
6.188043072e+00 2.5519481e+03
6.189280681e+00 3.2810347e+03
6.190518537e+00 3.0994762e+03
6.191756641e+00 2.7160750e+03
6.192994992e+00 2.9794477e+03
6.194233591e+00 3.2353708e+03
6.195472438e+00 3.2116350e+03
6.196711532e+00 2.9626500e+03
6.197950875e+00 2.6418311e+03
6.199190465e+00 2.7319177e+03
6.200430303e+00 3.1945991e+03
6.201670389e+00 2.8919742e+03
6.202910723e+00 3.3267350e+03
6.204151305e+00 3.6301246e+03
6.205392136e+00 2.8883954e+03
6.206633214e+00 2.8864196e+03
6.207874541e+00 2.8633300e+03
6.209116116e+00 3.5941529e+03
6.210357939e+00 2.6684979e+03
6.211600010e+00 3.3184086e+03
6.212842330e+00 3.3032200e+03
6.214084899e+00 3.2639199e+03
6.215327716e+00 2.2255743e+03
6.216570781e+00 3.0644258e+03
6.217814095e+00 2.7750600e+03
6.219057658e+00 2.8467848e+03
6.220301470e+00 3.2431545e+03
6.221545530e+00 3.0642572e+03
6.222789839e+00 3.1024900e+03
6.224034397e+00 2.5228563e+03
6.225279204e+00 3.3301582e+03
6.226524260e+00 3.1883552e+03
6.227769565e+00 3.2476150e+03
6.229015119e+00 3.0347384e+03
6.230260922e+00 3.3633466e+03
6.231506974e+00 3.0107009e+03
6.232753275e+00 3.2022850e+03
6.233999826e+00 2.5161274e+03
6.235246626e+00 3.2174587e+03
6.236493675e+00 3.1409116e+03
6.237740974e+00 2.7501700e+03
6.238988522e+00 3.3328719e+03
6.240236320e+00 2.7044879e+03
6.241484367e+00 3.1119185e+03
6.242732664e+00 2.7533550e+03
6.243981211e+00 2.6168122e+03
6.245230007e+00 3.1223048e+03
6.246479053e+00 3.1163567e+03
6.247728349e+00 3.1744050e+03
6.248977894e+00 2.8583176e+03
6.250227690e+00 2.9107100e+03
6.251477735e+00 3.0092467e+03
6.252728031e+00 3.0450950e+03
6.253978577e+00 2.6772563e+03
6.255229372e+00 3.0704371e+03
6.256480418e+00 2.7940939e+03
6.257731714e+00 2.9247100e+03
6.258983261e+00 2.7343499e+03
6.260235057e+00 3.1501230e+03
6.261487104e+00 2.9611233e+03
6.262739402e+00 2.8440750e+03
6.263991950e+00 3.0507175e+03
6.265244748e+00 3.0545656e+03
6.266497797e+00 3.2659521e+03
6.267751096e+00 2.9199350e+03
6.269004647e+00 2.0623975e+03
6.270258448e+00 3.1834948e+03
6.271512499e+00 2.5771292e+03
6.272766802e+00 2.9546200e+03
6.274021355e+00 2.8805063e+03
6.275276159e+00 3.1916143e+03
6.276531215e+00 3.0479244e+03
6.277786521e+00 2.8807200e+03
6.279042078e+00 3.0803610e+03
6.280297887e+00 3.2052233e+03
6.281553946e+00 3.0957715e+03
6.282810257e+00 3.0528800e+03
6.284066819e+00 3.2930965e+03
6.285323632e+00 2.7903050e+03
6.286580697e+00 2.7801994e+03
6.287838013e+00 2.8965400e+03
6.289095581e+00 3.4165173e+03
6.290353400e+00 2.4961270e+03
6.291611471e+00 2.9894733e+03
6.292869793e+00 3.0147550e+03
6.294128367e+00 3.0030875e+03
6.295387193e+00 2.7223882e+03
6.296646270e+00 3.2169892e+03
6.297905599e+00 3.0176100e+03
6.299165180e+00 2.1706655e+03
6.300425013e+00 3.0750286e+03
6.301685098e+00 2.5973100e+03
6.302945435e+00 2.8253199e+03
6.304206024e+00 3.2799986e+03
6.305466866e+00 3.1505793e+03
6.306727959e+00 2.7706050e+03
6.307989305e+00 3.0075837e+03
6.309250903e+00 3.1974025e+03
6.310512753e+00 2.8954054e+03
6.311774855e+00 2.8649350e+03
6.313037210e+00 2.4923062e+03
6.314299818e+00 1.9442035e+03
6.315562678e+00 3.0619700e+03
6.316825790e+00 3.0271150e+03
6.318089155e+00 2.6532359e+03
6.319352773e+00 3.1400662e+03
6.320616644e+00 3.0284330e+03
6.321880767e+00 2.9922950e+03
6.323145143e+00 2.9718226e+03
6.324409772e+00 2.8276421e+03
6.325674654e+00 2.9250650e+03
6.326939789e+00 2.9128152e+03
6.328205177e+00 2.5593417e+03
6.329470818e+00 2.6145459e+03
6.330736712e+00 3.0050550e+03
6.332002860e+00 2.9213769e+03
6.333269260e+00 2.8705751e+03
6.334535914e+00 3.0397410e+03
6.335802821e+00 2.8094850e+03
6.337069982e+00 2.9078826e+03
6.338337396e+00 2.6114871e+03
6.339605063e+00 2.5305307e+03
6.340872984e+00 2.6603650e+03
6.342141159e+00 2.0019954e+03
6.343409587e+00 3.0339337e+03
6.344678269e+00 2.7104550e+03
6.345947205e+00 3.2910440e+03
6.347216394e+00 2.8099076e+03
6.348485837e+00 2.7900624e+03
6.349755535e+00 2.6469250e+03
6.351025486e+00 2.6614433e+03
6.352295691e+00 2.3297621e+03
6.353566150e+00 2.2515805e+03
6.354836863e+00 2.5117950e+03
6.356107831e+00 3.1639215e+03
6.357379052e+00 2.8734784e+03
6.358650528e+00 2.9012350e+03
6.359922258e+00 3.0732775e+03
6.361194242e+00 2.7643694e+03
6.362466481e+00 2.8988922e+03
6.363738975e+00 2.7576450e+03
6.365011722e+00 2.9678893e+03
6.366284725e+00 2.8912706e+03
6.367557982e+00 3.1259847e+03
6.368831493e+00 2.9617550e+03
6.370105260e+00 3.0006935e+03
6.371379281e+00 2.9812592e+03
6.372653556e+00 2.7700650e+03
6.373928087e+00 2.8086554e+03
6.375202873e+00 2.6737170e+03
6.376477913e+00 2.5597566e+03
6.377753209e+00 2.7584300e+03
6.379028760e+00 2.8046326e+03
6.380304565e+00 2.6774418e+03
6.381580626e+00 2.7233164e+03
6.382856942e+00 2.4497250e+03
6.384133514e+00 2.7635037e+03
6.385410340e+00 2.8650346e+03
6.386687423e+00 2.9310150e+03
6.387964760e+00 2.9272355e+03
6.389242353e+00 2.4616976e+03
6.390520201e+00 2.9933976e+03
6.391798305e+00 2.7541250e+03
6.393076665e+00 3.0758002e+03
6.394355280e+00 2.7405702e+03
6.395634152e+00 2.8887850e+03
6.396913278e+00 2.8777430e+03
6.398192661e+00 3.0792520e+03
6.399472300e+00 2.7984321e+03
6.400752194e+00 2.7836100e+03
6.402032344e+00 1.7364502e+03
6.403312751e+00 2.8042183e+03
6.404593413e+00 2.8736115e+03
6.405874332e+00 2.9459550e+03
6.407155507e+00 2.6591805e+03
6.408436938e+00 2.1622160e+03
6.409718626e+00 2.2144150e+03
6.411000569e+00 3.1052247e+03
6.412282769e+00 2.7407366e+03
6.413565226e+00 2.5922412e+03
6.414847939e+00 2.7321200e+03
6.416130909e+00 2.5332320e+03
6.417414135e+00 2.7109164e+03
6.418697618e+00 2.2619350e+03
6.419981357e+00 3.0746644e+03
6.421265353e+00 2.9465114e+03
6.422549606e+00 2.8358828e+03
6.423834116e+00 2.2568450e+03
6.425118883e+00 2.7582518e+03
6.426403907e+00 2.7903230e+03
6.427689188e+00 2.6666600e+03
6.428974726e+00 2.4481701e+03
6.430260521e+00 2.7564123e+03
6.431546573e+00 1.9943993e+03
6.432832882e+00 2.7797200e+03
6.434119448e+00 2.7480578e+03
6.435406272e+00 2.7269544e+03
6.436693354e+00 2.5375150e+03
6.437980692e+00 2.2257794e+03
6.439268288e+00 2.3474275e+03
6.440556142e+00 2.6482017e+03
6.441844253e+00 2.6304450e+03
6.443132622e+00 2.7963783e+03
6.444421249e+00 2.5459433e+03
6.445710133e+00 2.7065050e+03
6.446999275e+00 2.6723360e+03
6.448288675e+00 1.9996033e+03
6.449578333e+00 2.2330146e+03
6.450868248e+00 2.5205800e+03
6.452158422e+00 2.9691607e+03
6.453448854e+00 2.1512177e+03
6.454739543e+00 2.4776050e+03
6.456030491e+00 2.6419698e+03
6.457321697e+00 2.3974521e+03
6.458613162e+00 2.1110600e+03
6.459904884e+00 2.5275060e+03
6.461196865e+00 2.5625817e+03
6.462489105e+00 2.5431749e+03
6.463781602e+00 2.8088900e+03
6.465074359e+00 2.7650189e+03
6.466367374e+00 2.0886559e+03
6.467660647e+00 2.7807700e+03
6.468954179e+00 2.4371937e+03
6.470247970e+00 2.4677030e+03
6.471542020e+00 2.5332565e+03
6.472836328e+00 2.4576150e+03
6.474130895e+00 2.8220265e+03
6.475425722e+00 2.0863164e+03
6.476720807e+00 2.1307100e+03
6.478016151e+00 2.5928142e+03
6.479311754e+00 1.9467009e+03
6.480607616e+00 2.4696050e+03
6.481903738e+00 2.3904451e+03
6.483200119e+00 2.6929635e+03
6.484496759e+00 2.7953365e+03
6.485793658e+00 2.3688550e+03
6.487090817e+00 2.1988806e+03
6.488388235e+00 2.4224853e+03
6.489685913e+00 2.5794950e+03
6.490983850e+00 3.0212869e+03
6.492282047e+00 1.8486727e+03
6.493580503e+00 2.3560850e+03
6.494879219e+00 1.6701870e+03
6.496178195e+00 2.1644674e+03
6.497477431e+00 2.7027859e+03
6.498776926e+00 2.2731450e+03
6.500076681e+00 2.3727079e+03
6.501376697e+00 1.8849551e+03
6.502676972e+00 2.1564350e+03
6.503977508e+00 1.5940028e+03
6.505278303e+00 2.6864607e+03
6.506579359e+00 2.3180950e+03
6.507880675e+00 2.6230829e+03
6.509182251e+00 2.8679080e+03
6.510484087e+00 2.3486009e+03
6.511786184e+00 2.5875800e+03
6.513088541e+00 2.1748981e+03
6.514391159e+00 2.2723181e+03
6.515694037e+00 2.4010900e+03
6.516997176e+00 1.7918197e+03
6.518300575e+00 2.4422465e+03
6.519604236e+00 2.6415150e+03
6.520908156e+00 2.6930510e+03
6.522212338e+00 1.7546089e+03
6.523516780e+00 2.6618541e+03
6.524821484e+00 2.5649200e+03
6.526126448e+00 2.2288118e+03
6.527431673e+00 2.5598901e+03
6.528737160e+00 2.6311150e+03
6.530042907e+00 2.7042122e+03
6.531348916e+00 2.5475577e+03
6.532655186e+00 2.4810850e+03
6.533961717e+00 2.6330041e+03
6.535268509e+00 2.4394617e+03
6.536575563e+00 2.2873350e+03
6.537882878e+00 1.8773858e+03
6.539190454e+00 2.5136888e+03
6.540498292e+00 2.0749806e+03
6.541806392e+00 2.1293800e+03
6.543114753e+00 1.8846974e+03
6.544423376e+00 2.4276796e+03
6.545732261e+00 2.0956350e+03
6.547041407e+00 1.9266978e+03
6.548350816e+00 2.5980495e+03
6.549660486e+00 2.2726800e+03
6.550970418e+00 2.8593940e+03
6.552280612e+00 1.9938637e+03
6.553591068e+00 2.4462600e+03
6.554901786e+00 1.7304655e+03
6.556212767e+00 2.5277971e+03
6.557524009e+00 1.9144425e+03
6.558835514e+00 2.1320150e+03
6.560147281e+00 2.5161398e+03
6.561459311e+00 1.8872705e+03
6.562771602e+00 2.1002800e+03
6.564084157e+00 1.7595612e+03
6.565396974e+00 2.3528389e+03
6.566710053e+00 2.0940950e+03
6.568023395e+00 2.5055187e+03
6.569337000e+00 2.2160871e+03
6.570650867e+00 1.7666050e+03
6.571964997e+00 2.3983438e+03
6.573279390e+00 2.5544972e+03
6.574594046e+00 2.3696250e+03
6.575908965e+00 2.3256658e+03
6.577224147e+00 2.2168603e+03
6.578539592e+00 2.2580468e+03
6.579855300e+00 2.4547350e+03
6.581171271e+00 2.2720070e+03
6.582487505e+00 2.3855646e+03
6.583804002e+00 2.1911200e+03
6.585120763e+00 2.6922254e+03
6.586437787e+00 2.0771189e+03
6.587755075e+00 1.9795750e+03
6.589072626e+00 2.5559875e+03
6.590390440e+00 2.2514844e+03
6.591708518e+00 2.0137050e+03
6.593026860e+00 1.7218193e+03
6.594345466e+00 2.2577020e+03
6.595664335e+00 2.0834700e+03
6.596983468e+00 2.5113389e+03
6.598302864e+00 1.7440432e+03
6.599622525e+00 2.1479750e+03
6.600942449e+00 2.2633578e+03
6.602262638e+00 2.2772435e+03
6.603583090e+00 2.4187100e+03
6.604903807e+00 2.4945900e+03
6.606224788e+00 2.4830450e+03
6.607546033e+00 2.3460100e+03
6.608867542e+00 2.4474906e+03
6.610189315e+00 2.1576597e+03
6.611511353e+00 2.3401162e+03
6.612833655e+00 2.4244000e+03
6.614156222e+00 2.1668119e+03
6.615479053e+00 2.4413253e+03
6.616802149e+00 1.9816950e+03
6.618125510e+00 2.0281091e+03
6.619449135e+00 1.8974491e+03
6.620773025e+00 1.9255450e+03
6.622097179e+00 1.9058666e+03
6.623421599e+00 1.9864913e+03
6.624746283e+00 2.0574400e+03
6.626071232e+00 2.0977617e+03
6.627396447e+00 2.0398761e+03
6.628721926e+00 2.0928400e+03
6.630047670e+00 2.3258951e+03
6.631373680e+00 1.6429759e+03
6.632699954e+00 1.9054650e+03
6.634026494e+00 1.8623844e+03
6.635353300e+00 2.3858909e+03
6.636680370e+00 2.2105500e+03
6.638007706e+00 2.2502190e+03
6.639335308e+00 2.0174597e+03
6.640663175e+00 1.8885950e+03
6.641991308e+00 2.4603700e+03
6.643319706e+00 2.4517725e+03
6.644648370e+00 2.1240500e+03
6.645977300e+00 2.3652506e+03
6.647306495e+00 2.5056002e+03
6.648635956e+00 2.1458750e+03
6.649965684e+00 2.3699343e+03
6.651295677e+00 2.2617810e+03
6.652625936e+00 2.0058300e+03
6.653956461e+00 1.7514837e+03
6.655287252e+00 2.3041984e+03
6.656618310e+00 1.8794400e+03
6.657949633e+00 1.9307262e+03
6.659281223e+00 2.2012141e+03
6.660613080e+00 2.3556750e+03
6.661945202e+00 1.7346503e+03
6.663277591e+00 2.1064917e+03
6.664610247e+00 2.0453050e+03
6.665943169e+00 2.2510726e+03
6.667276357e+00 1.7626082e+03
6.668609813e+00 1.9725550e+03
6.669943535e+00 2.2121563e+03
6.671277523e+00 2.4017748e+03
6.672611779e+00 2.1835700e+03
6.673946301e+00 2.5528924e+03
6.675281090e+00 1.8999541e+03
6.676616147e+00 1.9906050e+03
6.677951470e+00 2.3522642e+03
6.679287060e+00 2.0796560e+03
6.680622918e+00 1.6549200e+03
6.681959042e+00 2.4126046e+03
6.683295434e+00 1.9881582e+03
6.684632093e+00 1.8937700e+03
6.685969020e+00 1.6253191e+03
6.687306213e+00 2.0240249e+03
6.688643675e+00 1.8341350e+03
6.689981403e+00 1.7158761e+03
6.691319400e+00 1.9049943e+03
6.692657663e+00 1.9717550e+03
6.693996195e+00 2.3353172e+03
6.695334994e+00 1.7193600e+03
6.696674061e+00 2.2559500e+03
6.698013396e+00 1.6796964e+03
6.699352999e+00 2.3125369e+03
6.700692869e+00 2.0469450e+03
6.702033008e+00 1.9875282e+03
6.703373415e+00 2.0775264e+03
6.704714089e+00 1.8495100e+03
6.706055032e+00 2.1919736e+03
6.707396243e+00 2.2960568e+03
6.708737722e+00 2.1778950e+03
6.710079470e+00 2.4196684e+03
6.711421486e+00 1.7779494e+03
6.712763770e+00 1.6895750e+03
6.714106323e+00 1.8991497e+03
6.715449144e+00 1.9168319e+03
6.716792234e+00 1.7983300e+03
6.718135592e+00 1.7344513e+03
6.719479219e+00 1.7754514e+03
6.720823115e+00 1.8579700e+03
6.722167280e+00 2.2398044e+03
6.723511713e+00 1.8343800e+03
6.724856416e+00 2.1111971e+03
6.726201387e+00 1.5862691e+03
6.727546627e+00 2.0521250e+03
6.728892137e+00 1.5633449e+03
6.730237915e+00 2.1002441e+03
6.731583963e+00 2.0517850e+03
6.732930279e+00 1.5184581e+03
6.734276865e+00 2.3035654e+03
6.735623721e+00 1.8298450e+03
6.736970846e+00 2.0148266e+03
6.738318240e+00 2.0148342e+03
6.739665903e+00 2.0885250e+03
6.741013837e+00 2.1397547e+03
6.742362039e+00 1.8981519e+03
6.743710512e+00 2.0075850e+03
6.745059254e+00 2.4373238e+03
6.746408266e+00 1.5991622e+03
6.747757547e+00 1.8686750e+03
6.749107099e+00 1.9956341e+03
6.750456920e+00 2.2466760e+03
6.751807012e+00 1.8190300e+03
6.753157373e+00 1.5784995e+03
6.754508005e+00 1.9972000e+03
6.755858906e+00 2.2841459e+03
6.757210078e+00 1.6292054e+03
6.758561520e+00 2.0415000e+03
6.759913232e+00 2.3168090e+03
6.761265215e+00 2.0859380e+03
6.762617468e+00 2.0068850e+03
6.763969991e+00 1.7593125e+03
6.765322785e+00 1.9077311e+03
6.766675850e+00 2.1490600e+03
6.768029185e+00 1.8734955e+03
6.769382791e+00 1.8975791e+03
6.770736668e+00 1.9983650e+03
6.772090815e+00 1.4901209e+03
6.773445233e+00 2.1141387e+03
6.774799922e+00 1.9523500e+03
6.776154882e+00 1.7249758e+03
6.777510113e+00 1.9041300e+03
6.778865615e+00 2.0408923e+03
6.780221388e+00 1.5029627e+03
6.781577432e+00 2.0079000e+03
6.782933748e+00 2.3768878e+03
6.784290335e+00 1.6402720e+03
6.785647193e+00 1.6465300e+03
6.787004322e+00 2.0752659e+03
6.788361723e+00 1.9751178e+03
6.789719395e+00 1.7381750e+03
6.791077339e+00 2.0647826e+03
6.792435555e+00 1.7922341e+03
6.793794042e+00 2.0182200e+03
6.795152801e+00 1.9758544e+03
6.796511831e+00 1.5035400e+03
6.797871134e+00 1.8507857e+03
6.799230708e+00 1.5674067e+03
6.800590554e+00 1.8584400e+03
6.801950672e+00 1.8867119e+03
6.803311062e+00 2.0070462e+03
6.804671724e+00 1.9333750e+03
6.806032659e+00 1.9359785e+03
6.807393865e+00 1.8506578e+03
6.808755344e+00 1.7365950e+03
6.810117095e+00 1.9136472e+03
6.811479119e+00 1.7591700e+03
6.812841414e+00 1.8363421e+03
6.814203983e+00 1.9892146e+03
6.815566823e+00 1.7341000e+03
6.816929937e+00 2.1090761e+03
6.818293323e+00 2.0039370e+03
6.819656981e+00 1.9648400e+03
6.821020913e+00 1.4981535e+03
6.822385117e+00 2.0248184e+03
6.823749594e+00 2.0876650e+03
6.825114344e+00 1.5699457e+03
6.826479367e+00 1.8407900e+03
6.827844663e+00 2.2093491e+03
6.829210232e+00 1.7634841e+03
6.830576074e+00 2.1432550e+03
6.831942189e+00 2.1993773e+03
6.833308577e+00 1.7375874e+03
6.834675239e+00 1.6284950e+03
6.836042174e+00 1.9774768e+03
6.837409383e+00 2.0084501e+03
6.838776864e+00 2.0026500e+03
6.840144620e+00 2.0060773e+03
6.841512649e+00 1.9247350e+03
6.842880951e+00 1.7082536e+03
6.844249527e+00 2.1545192e+03
6.845618377e+00 2.1510550e+03
6.846987501e+00 2.1604568e+03
6.848356899e+00 1.7842039e+03
6.849726570e+00 1.9949500e+03
6.851096515e+00 1.9501262e+03
6.852466735e+00 1.8564350e+03
6.853837228e+00 2.0431341e+03
6.855207995e+00 1.8295697e+03
6.856579037e+00 1.7905500e+03
6.857950353e+00 1.7027673e+03
6.859321943e+00 1.8387114e+03
6.860693807e+00 1.9063150e+03
6.862065946e+00 1.6891343e+03
6.863438359e+00 1.6970350e+03
6.864811047e+00 1.6880849e+03
6.866184009e+00 1.9804186e+03
6.867557246e+00 1.6589750e+03
6.868930757e+00 2.1979778e+03
6.870304543e+00 1.5966712e+03
6.871678604e+00 1.8344500e+03
6.873052940e+00 1.8341386e+03
6.874427551e+00 1.9309855e+03
6.875802436e+00 1.6885250e+03
6.877177597e+00 1.5002099e+03
6.878553032e+00 2.0048550e+03
6.879928743e+00 1.5130416e+03
6.881304729e+00 2.0141177e+03
6.882680989e+00 1.8278350e+03
6.884057526e+00 1.7247087e+03
6.885434337e+00 1.9628850e+03
6.886811424e+00 1.8391444e+03
6.888188786e+00 1.8440949e+03
6.889566424e+00 1.8774850e+03
6.890944337e+00 2.1692217e+03
6.892322526e+00 1.8257875e+03
6.893700991e+00 1.9535000e+03
6.895079731e+00 1.6726097e+03
6.896458747e+00 1.9167500e+03
6.897838039e+00 2.1840817e+03
6.899217606e+00 1.9166776e+03
6.900597450e+00 1.7003400e+03
6.901977569e+00 1.9426593e+03
6.903357965e+00 1.8804836e+03
6.904738636e+00 1.7338100e+03
6.906119584e+00 1.6092217e+03
6.907500808e+00 1.8136950e+03
6.908882308e+00 1.9552934e+03
6.910264085e+00 1.9011714e+03
6.911646137e+00 2.0975400e+03
6.913028467e+00 1.4843847e+03
6.914411072e+00 1.7710529e+03
6.915793955e+00 1.9537650e+03
6.917177113e+00 1.6003770e+03
6.918560549e+00 1.7318350e+03
6.919944261e+00 1.2583994e+03
6.921328250e+00 1.7324252e+03
6.922712515e+00 1.9923800e+03
6.924097058e+00 1.7120601e+03
6.925481877e+00 1.6079050e+03
6.926866974e+00 1.7002286e+03
6.928252347e+00 1.5646783e+03
6.929637998e+00 1.6255650e+03
6.931023925e+00 1.8687770e+03
6.932410130e+00 1.7927650e+03
6.933796612e+00 2.0701400e+03
6.935183371e+00 2.0471787e+03
6.936570408e+00 1.6825500e+03
6.937957722e+00 2.0017570e+03
6.939345314e+00 1.9421386e+03
6.940733183e+00 1.5978450e+03
6.942121329e+00 1.8013567e+03
6.943509754e+00 1.8000000e+03
6.944898456e+00 1.7119556e+03
6.946287435e+00 1.8033595e+03
6.947676693e+00 1.5886850e+03
6.949066228e+00 1.8693148e+03
6.950456041e+00 1.6673600e+03
6.951846132e+00 2.2750780e+03
6.953236502e+00 1.7048851e+03
6.954627149e+00 1.9455450e+03
6.956018074e+00 1.7636896e+03
6.957409278e+00 1.6807400e+03
6.958800760e+00 1.8292622e+03
6.960192520e+00 1.9415772e+03
6.961584559e+00 1.7210500e+03
6.962976875e+00 1.4481122e+03
6.964369471e+00 1.9001686e+03
6.965762345e+00 1.7842700e+03
6.967155497e+00 1.8983192e+03
6.968548928e+00 1.6928800e+03
6.969942638e+00 1.9850679e+03
6.971336627e+00 1.6775316e+03
6.972730894e+00 1.5954000e+03
6.974125440e+00 1.7125366e+03
6.975520265e+00 1.9189200e+03
6.976915369e+00 2.0049620e+03
6.978310752e+00 1.6163855e+03
6.979706414e+00 1.7991750e+03
6.981102356e+00 1.8193404e+03
6.982498576e+00 1.6895750e+03
6.983895076e+00 2.0466056e+03
6.985291855e+00 1.8373718e+03
6.986688913e+00 1.7906800e+03
6.988086251e+00 1.5044256e+03
6.989483868e+00 1.9256350e+03
6.990881765e+00 1.6948852e+03
6.992279942e+00 2.0204840e+03
6.993678398e+00 1.9222650e+03
6.995077133e+00 2.0663721e+03
6.996476149e+00 1.5692050e+03
6.997875444e+00 2.0202410e+03
6.999275019e+00 1.7055675e+03
7.000674874e+00 1.6558950e+03
7.002075009e+00 1.9144889e+03
7.003475424e+00 1.8620950e+03
7.004876119e+00 1.6235501e+03
7.006277094e+00 1.8314200e+03
7.007678350e+00 1.3260700e+03
7.009079885e+00 1.9815316e+03
7.010481701e+00 1.9566250e+03
7.011883798e+00 1.6476419e+03
7.013286174e+00 1.7481899e+03
7.014688832e+00 1.6856950e+03
7.016091769e+00 1.8709864e+03
7.017494988e+00 1.8772600e+03
7.018898487e+00 1.6021050e+03
7.020302266e+00 1.6932141e+03
7.021706327e+00 1.7702500e+03
7.023110668e+00 1.7640192e+03
7.024515290e+00 1.7733350e+03
7.025920193e+00 1.3814274e+03
7.027325377e+00 1.8055726e+03
7.028730842e+00 1.8474400e+03
7.030136589e+00 1.9607412e+03
7.031542616e+00 1.7824550e+03
7.032948924e+00 1.6672362e+03
7.034355514e+00 1.8020531e+03
7.035762385e+00 1.9523100e+03
7.037169538e+00 1.9372895e+03
7.038576972e+00 1.8837300e+03
7.039984687e+00 1.7332439e+03
7.041392684e+00 1.4458600e+03
7.042800963e+00 1.7659945e+03
7.044209523e+00 1.5593820e+03
7.045618365e+00 1.7723450e+03
7.047027488e+00 1.9722054e+03
7.048436894e+00 1.8815450e+03
7.049846581e+00 1.8670326e+03
7.051256551e+00 1.5240882e+03
7.052666802e+00 1.4592550e+03
7.054077335e+00 1.5906512e+03
7.055488151e+00 1.7984350e+03
7.056899248e+00 2.0853767e+03
7.058310628e+00 1.6001867e+03
7.059722290e+00 1.4513700e+03
7.061134235e+00 1.7241793e+03
7.062546462e+00 1.9008000e+03
7.063958971e+00 1.5958800e+03
7.065371763e+00 1.7225750e+03
7.066784837e+00 2.0344884e+03
7.068198194e+00 1.9302396e+03
7.069611834e+00 1.7286800e+03
7.071025756e+00 1.9611701e+03
7.072439961e+00 1.4507900e+03
7.073854449e+00 2.0032218e+03
7.075269220e+00 1.4132560e+03
7.076684274e+00 1.8216300e+03
7.078099611e+00 1.8057846e+03
7.079515231e+00 1.6846700e+03
7.080931134e+00 1.8967491e+03
7.082347320e+00 1.3188423e+03
7.083763789e+00 1.4589350e+03
7.085180542e+00 1.9116089e+03
7.086597578e+00 1.8251300e+03
7.088014898e+00 1.2511018e+03
7.089432501e+00 1.5502850e+03
7.090850387e+00 1.8511566e+03
7.092268557e+00 1.9170196e+03
7.093687011e+00 1.7859500e+03
7.095105748e+00 1.6485586e+03
7.096524770e+00 1.7028550e+03
7.097944075e+00 1.1651766e+03
7.099363663e+00 1.7140800e+03
7.100783536e+00 1.7959319e+03
7.102203693e+00 1.5036537e+03
7.103624134e+00 1.5482450e+03
7.105044858e+00 1.7728037e+03
7.106465867e+00 1.5758800e+03
7.107887161e+00 1.7808583e+03
7.109308738e+00 1.3924319e+03
7.110730600e+00 1.7287900e+03
7.112152746e+00 1.6061713e+03
7.113575176e+00 1.7709000e+03
7.114997891e+00 1.5639101e+03
7.116420891e+00 1.5765750e+03
7.117844175e+00 1.6909329e+03
7.119267744e+00 1.6322986e+03
7.120691598e+00 1.5188800e+03
7.122115736e+00 1.5261689e+03
7.123540159e+00 1.7697100e+03
7.124964867e+00 1.9617540e+03
7.126389860e+00 1.6073750e+03
7.127815138e+00 1.5942979e+03
7.129240701e+00 1.7861788e+03
7.130666549e+00 1.5705000e+03
7.132092682e+00 1.6423003e+03
7.133519101e+00 1.6688450e+03
7.134945805e+00 1.7193745e+03
7.136372794e+00 1.6856800e+03
7.137800069e+00 1.7907332e+03
7.139227629e+00 1.6797735e+03
7.140655474e+00 1.7219450e+03
7.142083605e+00 1.6639926e+03
7.143512022e+00 1.6331550e+03
7.144940724e+00 1.5461737e+03
7.146369712e+00 1.5253500e+03
7.147798986e+00 1.3192434e+03
7.149228546e+00 1.4525918e+03
7.150658392e+00 1.4285450e+03
7.152088524e+00 1.6693881e+03
7.153518941e+00 1.9319750e+03
7.154949645e+00 1.7721306e+03
7.156380635e+00 1.5909750e+03
7.157811911e+00 1.7853217e+03
7.159243474e+00 1.6436478e+03
7.160675322e+00 1.7588300e+03
7.162107457e+00 1.6097206e+03
7.163539879e+00 1.5843550e+03
