"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
7.733771101e+00 1.3562712e+03
7.735317855e+00 1.2229500e+03
7.736864919e+00 1.2646628e+03
7.738412292e+00 1.2208600e+03
7.739959974e+00 1.4065690e+03
7.741507966e+00 1.2016875e+03
7.743056268e+00 1.3972746e+03
7.744604879e+00 1.2565100e+03
7.746153800e+00 1.2028300e+03
7.747703031e+00 1.2135395e+03
7.749252571e+00 1.3625400e+03
7.750802422e+00 1.4359366e+03
7.752352582e+00 1.4030850e+03
7.753903053e+00 1.2807219e+03
7.755453834e+00 1.4843950e+03
7.757004924e+00 1.1959682e+03
7.758556325e+00 1.3778300e+03
7.760108037e+00 1.3830550e+03
7.761660058e+00 1.3420904e+03
7.763212390e+00 1.2563350e+03
7.764765033e+00 1.2998258e+03
7.766317986e+00 1.1659050e+03
7.767871249e+00 1.2907643e+03
7.769424824e+00 1.2574800e+03
7.770978709e+00 1.1318443e+03
7.772532904e+00 1.2427150e+03
7.774087411e+00 1.4190369e+03
7.775642228e+00 1.3835700e+03
7.777197357e+00 1.5036250e+03
7.778752796e+00 1.4284914e+03
7.780308547e+00 1.3880650e+03
7.781864609e+00 1.5470543e+03
7.783420981e+00 1.3148300e+03
7.784977666e+00 1.3904973e+03
7.786534661e+00 1.3622550e+03
7.788091968e+00 1.3202400e+03
7.789649586e+00 1.1510816e+03
7.791207516e+00 1.2802900e+03
7.792765758e+00 1.2236068e+03
7.794324311e+00 1.3615400e+03
7.795883176e+00 1.4786226e+03
7.797442353e+00 1.3817100e+03
7.799001841e+00 1.2984238e+03
7.800561641e+00 1.3615350e+03
7.802121754e+00 1.0243775e+03
7.803682178e+00 1.4525178e+03
7.805242915e+00 1.3867600e+03
7.806803963e+00 1.2463435e+03
7.808365324e+00 1.4110200e+03
7.809926997e+00 1.4257858e+03
7.811488982e+00 1.3474600e+03
7.813051280e+00 1.3295200e+03
7.814613890e+00 1.3495550e+03
7.816176813e+00 1.2052650e+03
7.817740049e+00 1.3105438e+03
7.819303597e+00 1.3189400e+03
7.820867457e+00 1.4412644e+03
7.822431631e+00 1.3197950e+03
7.823996117e+00 1.3172445e+03
7.825560916e+00 1.2712350e+03
7.827126029e+00 1.2692500e+03
7.828691454e+00 1.1459002e+03
7.830257192e+00 1.1375850e+03
7.831823243e+00 1.0340273e+03
7.833389608e+00 1.2990550e+03
7.834956286e+00 1.4294081e+03
7.836523277e+00 1.2862550e+03
7.838090582e+00 1.3821550e+03
7.839658200e+00 1.4289034e+03
7.841226132e+00 1.4240450e+03
7.842794377e+00 1.2810039e+03
7.844362936e+00 1.3432750e+03
7.845931808e+00 1.4052507e+03
7.847500995e+00 1.3445300e+03
7.849070495e+00 1.3427150e+03
7.850640309e+00 1.1561100e+03
7.852210437e+00 1.1723100e+03
7.853780879e+00 1.4414297e+03
7.855351635e+00 1.2135050e+03
7.856922706e+00 1.1806960e+03
7.858494090e+00 1.2784250e+03
7.860065789e+00 1.2068750e+03
7.861637802e+00 9.1746443e+02
7.863210130e+00 1.3289500e+03
7.864782772e+00 1.3607917e+03
7.866355728e+00 1.0424550e+03
7.867928999e+00 1.4034873e+03
7.869502585e+00 1.2198400e+03
7.871076486e+00 1.2606200e+03
7.872650701e+00 1.2394213e+03
7.874225231e+00 1.3698750e+03
7.875800076e+00 1.3293215e+03
7.877375236e+00 1.1924150e+03
7.878950711e+00 1.1131952e+03
7.880526501e+00 1.2113450e+03
7.882102607e+00 1.2381600e+03
7.883679027e+00 1.2448706e+03
7.885255763e+00 1.0309215e+03
7.886832814e+00 1.3844030e+03
7.888410181e+00 1.1757850e+03
7.889987863e+00 1.3388245e+03
7.891565860e+00 1.2430850e+03
7.893144174e+00 1.2476500e+03
7.894722802e+00 1.1013845e+03
7.896301747e+00 1.2228450e+03
7.897881007e+00 1.2398049e+03
7.899460584e+00 1.2775750e+03
7.901040476e+00 1.0588583e+03
7.902620684e+00 1.1918600e+03
7.904201208e+00 1.2046250e+03
7.905782048e+00 1.2561818e+03
7.907363205e+00 1.3091850e+03
7.908944677e+00 1.1766762e+03
7.910526466e+00 1.2519150e+03
7.912108571e+00 1.1749750e+03
7.913690993e+00 1.2925135e+03
7.915273731e+00 1.2079300e+03
7.916856786e+00 1.1207809e+03
7.918440157e+00 1.1956500e+03
7.920023845e+00 1.3047553e+03
7.921607850e+00 1.2191050e+03
7.923192172e+00 1.2059600e+03
7.924776810e+00 1.3766803e+03
7.926361766e+00 1.2765250e+03
7.927947038e+00 1.2533505e+03
7.929532627e+00 1.3837450e+03
7.931118534e+00 1.2967850e+03
7.932704758e+00 1.2700589e+03
7.934291299e+00 1.3634850e+03
7.935878157e+00 1.1557597e+03
7.937465332e+00 1.2583850e+03
7.939052826e+00 1.2927050e+03
7.940640636e+00 1.2069957e+03
7.942228764e+00 1.2464650e+03
7.943817210e+00 1.2370730e+03
7.945405973e+00 1.1906300e+03
7.946995055e+00 1.3502092e+03
7.948584454e+00 1.2543400e+03
7.950174170e+00 1.1233950e+03
7.951764205e+00 1.2661869e+03
7.953354558e+00 1.0474650e+03
7.954945229e+00 1.1296919e+03
7.956536218e+00 1.0946845e+03
7.958127525e+00 1.1608900e+03
7.959719151e+00 9.8239412e+02
7.961311095e+00 1.0956200e+03
7.962903357e+00 1.1242596e+03
7.964495938e+00 1.1288000e+03
7.966088837e+00 1.2650700e+03
7.967682055e+00 1.1602464e+03
7.969275591e+00 1.1949050e+03
7.970869446e+00 1.3329158e+03
7.972463620e+00 1.2590200e+03
7.974058113e+00 1.1961250e+03
7.975652924e+00 1.2654706e+03
7.977248055e+00 1.1933250e+03
7.978843505e+00 1.1841501e+03
7.980439273e+00 1.2288550e+03
7.982035361e+00 1.1710350e+03
7.983631768e+00 1.2253197e+03
7.985228494e+00 1.1785100e+03
7.986825540e+00 9.8158949e+02
7.988422905e+00 1.2691150e+03
7.990020590e+00 1.2228400e+03
7.991618594e+00 9.6006762e+02
7.993216918e+00 1.2858600e+03
7.994815561e+00 1.2124654e+03
7.996414524e+00 1.1344650e+03
7.998013807e+00 1.1727100e+03
7.999613410e+00 1.2618886e+03
8.001213333e+00 1.2387050e+03
8.002813575e+00 1.2761256e+03
8.004414138e+00 1.2165100e+03
8.006015021e+00 1.1110700e+03
8.007616224e+00 1.1660677e+03
8.009217747e+00 1.1953800e+03
8.010819591e+00 1.1866361e+03
8.012421754e+00 1.1451495e+03
8.014024239e+00 1.2119650e+03
8.015627044e+00 1.2631225e+03
8.017230169e+00 1.1611850e+03
8.018833615e+00 1.0845546e+03
8.020437382e+00 1.0245800e+03
8.022041469e+00 1.2830950e+03
8.023645878e+00 9.5048307e+02
8.025250607e+00 1.0986015e+03
8.026855657e+00 1.0574811e+03
8.028461028e+00 1.2562450e+03
8.030066720e+00 1.2531500e+03
8.031672734e+00 1.1981312e+03
8.033279068e+00 1.2058550e+03
8.034885724e+00 1.0569688e+03
8.036492701e+00 1.1689000e+03
8.038100000e+00 1.1324100e+03
8.039707620e+00 9.5319173e+02
8.041315561e+00 1.1269200e+03
8.042923824e+00 9.2693953e+02
8.044532409e+00 1.1157600e+03
8.046141316e+00 1.1665500e+03
8.047750544e+00 1.2683676e+03
8.049360094e+00 1.1875800e+03
8.050969966e+00 1.2587211e+03
8.052580160e+00 1.2155550e+03
8.054190676e+00 1.0221500e+03
8.055801514e+00 1.2763361e+03
8.057412674e+00 1.2247350e+03
8.059024157e+00 1.1015500e+03
8.060635962e+00 1.0585532e+03
8.062248089e+00 1.1259200e+03
8.063860539e+00 1.2108654e+03
8.065473311e+00 1.2284900e+03
8.067086405e+00 1.1266250e+03
8.068699823e+00 1.2846070e+03
8.070313563e+00 1.1517200e+03
8.071927625e+00 1.2125839e+03
8.073542011e+00 9.9489600e+02
8.075156719e+00 1.2647400e+03
8.076771751e+00 9.6181557e+02
8.078387105e+00 1.0267385e+03
8.080002782e+00 1.1709400e+03
8.081618783e+00 9.4779746e+02
8.083235107e+00 1.0925950e+03
8.084851754e+00 1.1825345e+03
8.086468724e+00 1.2161800e+03
8.088086018e+00 1.0952200e+03
8.089703635e+00 1.1693938e+03
8.091321576e+00 1.0913100e+03
8.092939840e+00 1.1333519e+03
8.094558428e+00 1.1303250e+03
8.096177340e+00 1.1201985e+03
8.097796575e+00 9.6670666e+02
8.099416134e+00 1.0642275e+03
8.101036018e+00 1.1786100e+03
8.102656225e+00 9.2517309e+02
8.104276756e+00 9.9585650e+02
8.105897611e+00 1.1103477e+03
8.107518791e+00 1.1044525e+03
8.109140295e+00 1.1328600e+03
8.110762123e+00 1.0662355e+03
8.112384275e+00 1.1226000e+03
8.114006752e+00 1.0188050e+03
8.115629553e+00 1.2054984e+03
8.117252679e+00 1.0617655e+03
8.118876130e+00 1.1126634e+03
8.120499905e+00 1.1428800e+03
8.122124005e+00 1.0709700e+03
8.123748430e+00 1.1352387e+03
8.125373180e+00 9.8090900e+02
8.126998254e+00 1.0669020e+03
8.128623654e+00 1.0270862e+03
8.130249379e+00 1.1668900e+03
8.131875428e+00 9.7826028e+02
8.133501804e+00 1.0516050e+03
8.135128504e+00 1.1606700e+03
8.136755530e+00 1.1395781e+03
8.138382881e+00 1.0431100e+03
8.140010557e+00 1.1162900e+03
8.141638559e+00 1.1479167e+03
8.143266887e+00 1.2077250e+03
8.144895541e+00 8.8704465e+02
8.146524520e+00 1.1779150e+03
8.148153825e+00 1.0132950e+03
8.149783455e+00 1.1735090e+03
8.151413412e+00 9.9917550e+02
8.153043695e+00 9.9597800e+02
8.154674303e+00 1.1228507e+03
8.156305238e+00 1.1109100e+03
8.157936499e+00 1.1426668e+03
8.159568087e+00 1.1919550e+03
8.161200000e+00 1.1262800e+03
8.162832240e+00 1.0679030e+03
8.164464807e+00 1.1246000e+03
8.166097700e+00 1.1230900e+03
8.167730919e+00 9.2370372e+02
8.169364465e+00 1.1830550e+03
8.170998338e+00 1.0459800e+03
8.172632538e+00 1.1473840e+03
8.174267064e+00 1.1524000e+03
8.175901918e+00 1.0986773e+03
8.177537098e+00 1.0717250e+03
8.179172606e+00 1.0416200e+03
8.180808440e+00 1.0308063e+03
8.182444602e+00 1.1382900e+03
8.184081091e+00 1.0287125e+03
8.185717907e+00 1.0887878e+03
8.187355051e+00 9.6053600e+02
8.188992522e+00 1.1020600e+03
8.190630320e+00 1.0175969e+03
8.192268446e+00 1.1631250e+03
8.193906900e+00 9.8776267e+02
8.195545681e+00 9.4668400e+02
8.197184790e+00 1.1054100e+03
8.198824227e+00 1.0047819e+03
8.200463992e+00 9.6806250e+02
8.202104085e+00 1.0568950e+03
8.203744506e+00 8.7077933e+02
8.205385255e+00 9.7853450e+02
8.207026332e+00 1.0102550e+03
8.208667737e+00 1.1700970e+03
8.210309471e+00 1.0789415e+03
8.211951532e+00 1.0503335e+03
8.213593923e+00 8.6875128e+02
8.215236642e+00 1.1343350e+03
8.216879689e+00 1.0661596e+03
8.218523065e+00 1.1641300e+03
8.220166769e+00 1.1548150e+03
8.221810803e+00 1.1777522e+03
8.223455165e+00 1.0578300e+03
8.225099856e+00 1.1377750e+03
8.226744876e+00 1.2255171e+03
8.228390225e+00 9.5825250e+02
8.230035903e+00 1.1148700e+03
8.231681910e+00 1.1623108e+03
8.233328247e+00 9.7612900e+02
8.234974912e+00 1.1514850e+03
8.236621907e+00 9.2518055e+02
8.238269232e+00 1.1427150e+03
8.239916885e+00 1.0280315e+03
8.241564869e+00 1.0153775e+03
8.243213182e+00 1.0833700e+03
8.244861824e+00 1.1427812e+03
8.246510797e+00 1.1040800e+03
8.248160099e+00 1.0718035e+03
8.249809731e+00 1.1288458e+03
8.251459693e+00 1.0476700e+03
8.253109985e+00 1.0965550e+03
8.254760607e+00 1.1951530e+03
8.256411559e+00 9.6958000e+02
8.258062841e+00 1.0328335e+03
8.259714454e+00 1.2166189e+03
8.261366397e+00 1.0171255e+03
8.263018670e+00 1.1207850e+03
8.264671274e+00 8.0701382e+02
8.266324208e+00 1.0110135e+03
8.267977473e+00 9.3666250e+02
8.269631068e+00 1.2027283e+03
8.271284994e+00 9.7645450e+02
8.272939251e+00 1.0155940e+03
8.274593839e+00 1.1051651e+03
8.276248758e+00 9.2648850e+02
8.277904008e+00 1.1702749e+03
8.279559589e+00 1.0511445e+03
8.281215501e+00 9.7731650e+02
8.282871744e+00 9.0454962e+02
8.284528318e+00 9.1519650e+02
8.286185224e+00 1.0823650e+03
8.287842461e+00 1.0554036e+03
8.289500029e+00 1.1498100e+03
8.291157929e+00 1.1209950e+03
8.292816161e+00 1.0003734e+03
8.294474724e+00 1.0315770e+03
8.296133619e+00 1.0309755e+03
8.297792846e+00 1.1079053e+03
8.299452404e+00 1.0136085e+03
8.301112295e+00 1.0074555e+03
8.302772517e+00 9.7001714e+02
8.304433072e+00 1.0269850e+03
8.306093958e+00 1.0167065e+03
8.307755177e+00 1.1535879e+03
8.309416728e+00 9.7917450e+02
8.311078612e+00 1.0401450e+03
8.312740827e+00 1.0694293e+03
8.314403375e+00 9.6887850e+02
8.316066256e+00 9.6873450e+02
8.317729469e+00 9.0546289e+02
8.319393015e+00 8.6603350e+02
8.321056894e+00 8.6988150e+02
8.322721105e+00 1.0640975e+03
8.324385649e+00 1.0935500e+03
8.326050527e+00 1.0519650e+03
8.327715737e+00 9.3045249e+02
8.329381280e+00 1.0238730e+03
8.331047156e+00 1.0482400e+03
8.332713365e+00 1.0697481e+03
8.334379908e+00 9.7391650e+02
8.336046784e+00 1.0734350e+03
8.337713994e+00 1.0108700e+03
8.339381536e+00 1.1271950e+03
8.341049413e+00 1.1164850e+03
8.342717622e+00 8.7499556e+02
8.344386166e+00 1.0108835e+03
8.346055043e+00 9.8397800e+02
8.347724254e+00 1.0320041e+03
8.349393799e+00 9.7325400e+02
8.351063678e+00 1.1024850e+03
8.352733891e+00 9.6672645e+02
8.354404437e+00 9.8886800e+02
8.356075318e+00 9.9816650e+02
8.357746533e+00 9.7748064e+02
8.359418083e+00 9.3827350e+02
8.361089966e+00 1.0224915e+03
8.362762184e+00 8.4331576e+02
8.364434737e+00 1.0112050e+03
8.366107624e+00 9.9691650e+02
8.367780845e+00 1.0056577e+03
8.369454401e+00 9.4185500e+02
8.371128292e+00 9.2481750e+02
8.372802518e+00 1.0242888e+03
8.374477078e+00 9.5186350e+02
8.376151974e+00 1.0023495e+03
8.377827204e+00 9.7253479e+02
8.379502770e+00 9.8533750e+02
8.381178670e+00 1.0025470e+03
8.382854906e+00 1.0297766e+03
8.384531477e+00 8.7460800e+02
8.386208383e+00 9.7789450e+02
8.387885625e+00 1.0218135e+03
8.389563202e+00 1.0116013e+03
8.391241115e+00 9.5688500e+02
8.392919363e+00 9.2753400e+02
8.394597947e+00 8.0763739e+02
8.396276866e+00 1.1445250e+03
8.397956122e+00 9.3005350e+02
8.399635713e+00 9.8174838e+02
8.401315640e+00 1.0318750e+03
8.402995903e+00 9.6601450e+02
8.404676502e+00 1.1005006e+03
8.406357438e+00 9.7252650e+02
8.408038709e+00 9.1874600e+02
8.409720317e+00 1.0991521e+03
8.411402261e+00 1.0060085e+03
8.413084541e+00 1.0897650e+03
8.414767158e+00 8.7295539e+02
8.416450112e+00 1.0556550e+03
8.418133402e+00 1.0436855e+03
8.419817028e+00 9.1517657e+02
8.421500992e+00 9.3804900e+02
8.423185292e+00 9.9934400e+02
8.424869929e+00 9.7550050e+02
8.426554903e+00 9.7322330e+02
8.428240214e+00 1.0404600e+03
8.429925862e+00 1.0559965e+03
8.431611847e+00 1.1200288e+03
8.433298170e+00 8.3056200e+02
8.434984829e+00 9.0101000e+02
8.436671826e+00 1.0797613e+03
8.438359161e+00 9.3293850e+02
8.440046832e+00 1.0116050e+03
8.441734842e+00 8.7856994e+02
8.443423189e+00 9.7894600e+02
8.445111873e+00 9.1279750e+02
8.446800896e+00 9.8498606e+02
8.448490256e+00 1.0667750e+03
8.450179954e+00 9.1130500e+02
8.451869990e+00 9.7422950e+02
8.453560364e+00 8.4265403e+02
8.455251076e+00 8.8537100e+02
8.456942126e+00 9.2652550e+02
8.458633515e+00 1.0630661e+03
8.460325241e+00 1.0341300e+03
8.462017306e+00 9.8757600e+02
8.463709710e+00 1.0385974e+03
8.465402452e+00 9.7961450e+02
8.467095532e+00 9.0384450e+02
8.468788951e+00 8.5451711e+02
8.470482709e+00 9.9529200e+02
8.472176806e+00 1.0409585e+03
8.473871241e+00 8.4766700e+02
8.475566015e+00 8.8597292e+02
8.477261129e+00 9.6078650e+02
8.478956581e+00 9.7499100e+02
8.480652372e+00 8.9558007e+02
8.482348503e+00 7.7528150e+02
8.484044972e+00 9.8861750e+02
8.485741781e+00 1.0557886e+03
8.487438930e+00 8.7089600e+02
8.489136417e+00 9.1367250e+02
8.490834245e+00 9.1962100e+02
8.492532412e+00 9.3852258e+02
8.494230918e+00 9.9035200e+02
8.495929764e+00 8.5905100e+02
8.497628950e+00 9.6301053e+02
8.499328476e+00 8.8083500e+02
8.501028342e+00 8.5345100e+02
8.502728547e+00 9.2307247e+02
8.504429093e+00 9.4857950e+02
8.506129979e+00 9.9893150e+02
8.507831205e+00 9.8634700e+02
8.509532771e+00 9.5810220e+02
8.511234678e+00 9.4193100e+02
8.512936925e+00 9.5857800e+02
8.514639512e+00 9.3077525e+02
8.516342440e+00 9.5064450e+02
8.518045708e+00 9.4898500e+02
8.519749318e+00 8.8196047e+02
8.521453267e+00 9.5019850e+02
8.523157558e+00 9.4591350e+02
8.524862190e+00 8.7795650e+02
8.526567162e+00 9.3905548e+02
8.528272475e+00 9.9921700e+02
8.529978130e+00 9.1541550e+02
8.531684126e+00 8.2234347e+02
8.533390462e+00 9.2643300e+02
8.535097141e+00 7.7920550e+02
8.536804160e+00 1.0152824e+03
8.538511521e+00 9.3756550e+02
8.540219223e+00 9.6609450e+02
8.541927267e+00 8.8246800e+02
8.543635652e+00 8.5270471e+02
8.545344379e+00 1.0187200e+03
8.547053448e+00 9.6947250e+02
8.548762859e+00 1.0378006e+03
8.550472612e+00 9.4740550e+02
8.552182706e+00 7.9720600e+02
8.553893143e+00 8.8741200e+02
8.555603921e+00 9.9307829e+02
8.557315042e+00 9.0886650e+02
8.559026505e+00 8.3560300e+02
8.560738310e+00 8.7205273e+02
8.562450458e+00 8.6747800e+02
8.564162948e+00 9.5283650e+02
8.565875781e+00 9.2510400e+02
8.567588956e+00 1.0107039e+03
8.569302474e+00 8.1564500e+02
8.571016334e+00 9.5515650e+02
8.572730537e+00 9.7096244e+02
8.574445084e+00 8.8613900e+02
8.576159973e+00 8.0086100e+02
8.577875205e+00 9.2327800e+02
8.579590780e+00 8.6838597e+02
8.581306698e+00 9.0361700e+02
8.583022959e+00 8.6007300e+02
8.584739564e+00 9.3953161e+02
8.586456512e+00 9.0872700e+02
8.588173803e+00 9.2430050e+02
8.589891438e+00 9.2660450e+02
8.591609416e+00 7.6080354e+02
8.593327738e+00 8.8712200e+02
8.595046403e+00 9.4515350e+02
8.596765413e+00 9.0564966e+02
8.598484766e+00 9.6489650e+02
8.600204463e+00 8.6609350e+02
8.601924504e+00 9.7618850e+02
8.603644889e+00 8.3690605e+02
8.605365618e+00 9.9370600e+02
8.607086691e+00 8.9615750e+02
8.608808108e+00 9.3263900e+02
8.610529870e+00 8.3457923e+02
8.612251976e+00 9.4062150e+02
8.613974426e+00 8.7872600e+02
8.615697221e+00 8.4959198e+02
8.617420360e+00 7.7595800e+02
8.619143844e+00 8.5882000e+02
8.620867673e+00 8.3657800e+02
8.622591847e+00 9.3989503e+02
8.624316365e+00 9.3547300e+02
8.626041228e+00 8.9743900e+02
8.627766437e+00 9.7030980e+02
8.629491990e+00 9.3881000e+02
8.631217888e+00 8.6955100e+02
8.632944132e+00 8.8657250e+02
8.634670721e+00 9.1044669e+02
8.636397655e+00 9.1463550e+02
8.638124934e+00 9.0384450e+02
8.639852559e+00 9.2286800e+02
8.641580530e+00 8.6600670e+02
8.643308846e+00 9.0816600e+02
8.645037508e+00 8.7752500e+02
8.646766515e+00 8.2326400e+02
8.648495868e+00 8.8852080e+02
8.650225568e+00 9.0455300e+02
8.651955613e+00 8.4938950e+02
8.653686004e+00 9.1839427e+02
8.655416741e+00 8.5330800e+02
8.657147824e+00 8.8202500e+02
8.658879254e+00 9.2856550e+02
8.660611030e+00 8.3820581e+02
8.662343152e+00 9.1309200e+02
8.664075621e+00 8.4382500e+02
8.665808436e+00 8.9578750e+02
8.667541598e+00 7.3311273e+02
8.669275106e+00 9.1857450e+02
8.671008961e+00 8.2419150e+02
8.672743163e+00 8.1303646e+02
8.674477711e+00 8.2510100e+02
8.676212607e+00 8.9523850e+02
8.677947849e+00 8.5924400e+02
8.679683439e+00 9.2418116e+02
8.681419376e+00 8.1507100e+02
8.683155659e+00 8.2691350e+02
8.684892291e+00 7.9038650e+02
8.686629269e+00 8.3716963e+02
8.688366595e+00 9.1628000e+02
8.690104268e+00 9.1216500e+02
8.691842289e+00 9.9127700e+02
8.693580658e+00 8.3798156e+02
8.695319374e+00 9.8288500e+02
8.697058438e+00 8.5243400e+02
8.698797849e+00 9.2731250e+02
8.700537609e+00 9.4559709e+02
8.702277716e+00 8.4250150e+02
8.704018172e+00 8.0892950e+02
8.705758976e+00 8.4599900e+02
8.707500127e+00 7.8129501e+02
8.709241627e+00 8.6696450e+02
8.710983476e+00 8.5408500e+02
8.712725672e+00 9.5924104e+02
8.714468217e+00 8.9436350e+02
8.716211111e+00 8.0334550e+02
8.717954353e+00 8.3942700e+02
8.719697944e+00 8.9464380e+02
8.721441884e+00 8.7606050e+02
8.723186172e+00 8.4144950e+02
8.724930809e+00 9.3757000e+02
8.726675796e+00 8.9618542e+02
8.728421131e+00 8.9240950e+02
8.730166815e+00 8.7115050e+02
8.731912848e+00 8.3382050e+02
8.733659231e+00 8.6026720e+02
8.735405963e+00 9.1834350e+02
8.737153044e+00 8.8105000e+02
8.738900475e+00 9.1841950e+02
8.740648255e+00 9.2461671e+02
8.742396384e+00 9.0793900e+02
8.744144864e+00 8.1952850e+02
8.745893693e+00 8.3709800e+02
8.747642871e+00 7.0729279e+02
8.749392400e+00 8.0340050e+02
8.751142278e+00 8.2105200e+02
8.752892507e+00 9.2115700e+02
8.754643085e+00 8.3758028e+02
8.756394014e+00 8.1241150e+02
8.758145293e+00 7.7084550e+02
8.759896922e+00 9.0380150e+02
8.761648901e+00 8.3743482e+02
8.763401231e+00 8.5731200e+02
8.765153911e+00 8.8818400e+02
8.766906942e+00 8.5705750e+02
8.768660323e+00 8.3138905e+02
8.770414055e+00 8.2801000e+02
8.772168138e+00 8.0633050e+02
8.773922572e+00 8.5616200e+02
8.775677356e+00 8.7746695e+02
8.777432492e+00 9.3560800e+02
8.779187978e+00 8.5809600e+02
8.780943816e+00 9.5740050e+02
8.782700005e+00 8.0711583e+02
8.784456545e+00 8.7410700e+02
8.786213436e+00 8.0446450e+02
8.787970679e+00 8.2136850e+02
8.789728273e+00 8.9039650e+02
8.791486218e+00 9.2404059e+02
8.793244516e+00 8.7213350e+02
8.795003165e+00 7.6971400e+02
8.796762165e+00 8.8616300e+02
8.798521518e+00 6.9664457e+02
8.800281222e+00 8.4196550e+02
8.802041278e+00 7.2536550e+02
8.803801687e+00 8.3198800e+02
8.805562447e+00 7.5928810e+02
8.807323559e+00 8.2163750e+02
8.809085024e+00 7.1204500e+02
8.810846841e+00 8.6101650e+02
8.812609010e+00 8.8128297e+02
8.814371532e+00 8.2159950e+02
8.816134407e+00 8.5731200e+02
8.817897633e+00 7.1841100e+02
8.819661213e+00 8.0685112e+02
8.821425145e+00 8.3371700e+02
8.823189430e+00 8.1752300e+02
8.824954068e+00 8.6320850e+02
8.826719059e+00 7.7544100e+02
8.828484403e+00 7.8878397e+02
8.830250100e+00 8.5662600e+02
8.832016150e+00 8.4646550e+02
8.833782553e+00 8.1870000e+02
8.835549309e+00 8.6231093e+02
8.837316419e+00 7.0768300e+02
8.839083883e+00 8.1290750e+02
8.840851699e+00 8.2625700e+02
8.842619870e+00 8.1066562e+02
8.844388394e+00 9.1220450e+02
8.846157271e+00 8.8164650e+02
8.847926503e+00 7.1761950e+02
8.849696088e+00 8.4920300e+02
8.851466027e+00 6.9204500e+02
8.853236320e+00 7.6632850e+02
8.855006968e+00 8.6667050e+02
8.856777969e+00 7.7090600e+02
8.858549325e+00 9.1443499e+02
8.860321035e+00 8.6105600e+02
8.862093099e+00 7.9087200e+02
8.863865517e+00 8.7701150e+02
8.865638290e+00 7.5695815e+02
8.867411418e+00 8.2975300e+02
8.869184900e+00 8.9126000e+02
8.870958737e+00 7.8805500e+02
8.872732929e+00 9.1216500e+02
8.874507476e+00 8.3015573e+02
8.876282377e+00 8.4599900e+02
8.878057634e+00 8.8278100e+02
8.879833245e+00 8.2347950e+02
8.881609212e+00 9.0409518e+02
8.883385534e+00 8.6032400e+02
8.885162211e+00 8.2189050e+02
8.886939243e+00 7.9379650e+02
8.888716631e+00 8.0827050e+02
8.890494374e+00 7.3763359e+02
8.892272473e+00 8.8551450e+02
8.894050928e+00 7.7560850e+02
8.895829738e+00 7.7848000e+02
8.897608904e+00 8.6397479e+02
8.899388426e+00 8.5722450e+02
8.901168303e+00 7.5684100e+02
8.902948537e+00 7.6380650e+02
8.904729127e+00 8.1013400e+02
8.906510073e+00 8.3366914e+02
8.908291375e+00 7.3723150e+02
8.910073033e+00 7.8175950e+02
8.911855048e+00 8.3972900e+02
8.913637419e+00 7.5629368e+02
8.915420146e+00 8.4919100e+02
8.917203230e+00 8.5815550e+02
8.918986671e+00 7.9479100e+02
8.920770468e+00 9.0479200e+02
8.922554622e+00 8.5318575e+02
8.924339133e+00 8.5424800e+02
8.926124001e+00 7.9700150e+02
8.927909226e+00 7.9959900e+02
8.929694808e+00 7.3187100e+02
8.931480746e+00 8.2459900e+02
8.933267043e+00 8.3779050e+02
8.935053696e+00 8.2646750e+02
8.936840707e+00 7.9198900e+02
8.938628075e+00 7.7490787e+02
8.940415801e+00 7.0417400e+02
8.942203884e+00 7.5296800e+02
8.943992324e+00 7.9653550e+02
8.945781123e+00 8.4443250e+02
8.947570279e+00 8.1912462e+02
8.949359793e+00 7.8945850e+02
8.951149665e+00 7.3407800e+02
8.952939895e+00 8.2519750e+02
8.954730483e+00 7.8526950e+02
8.956521429e+00 7.6949134e+02
8.958312733e+00 7.8512100e+02
8.960104396e+00 8.2250850e+02
8.961896417e+00 7.5068900e+02
8.963688796e+00 8.0000700e+02
8.965481534e+00 8.4170702e+02
8.967274630e+00 7.7591450e+02
8.969068085e+00 8.1872900e+02
8.970861899e+00 8.3989650e+02
8.972656071e+00 8.2575850e+02
8.974450602e+00 8.0901245e+02
8.976245492e+00 6.2589650e+02
8.978040742e+00 7.7897500e+02
8.979836350e+00 7.2086250e+02
8.981632317e+00 7.6996556e+02
8.983428643e+00 7.0971250e+02
8.985225329e+00 7.8593400e+02
8.987022374e+00 7.8801600e+02
8.988819779e+00 7.6670250e+02
8.990617543e+00 8.4183203e+02
8.992415666e+00 7.0831350e+02
8.994214149e+00 7.1353550e+02
8.996012992e+00 8.0867950e+02
8.997812195e+00 8.1208900e+02
8.999611757e+00 7.6864452e+02
9.001411680e+00 8.1720700e+02
9.003211962e+00 8.0213550e+02
9.005012604e+00 7.5543050e+02
9.006813607e+00 8.2469800e+02
9.008614970e+00 7.1764719e+02
9.010416693e+00 7.1722000e+02
9.012218776e+00 8.0262650e+02
9.014021220e+00 6.4434000e+02
9.015824024e+00 7.8632850e+02
9.017627189e+00 6.9150210e+02
9.019430714e+00 8.6107600e+02
9.021234600e+00 7.8653900e+02
9.023038847e+00 8.1308950e+02
9.024843455e+00 6.7072750e+02
9.026648424e+00 8.0535000e+02
9.028453753e+00 8.2941135e+02
